Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
4063;4500151511;"African Journal of Herpetology";journal;"21533660, 21564574";0,239;Q3;14;11;34;497;14;34;0,45;45,18;United Kingdom;"Taylor & Francis";"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
4064;21100785517;"Respirology Case Reports";journal;"20513380";0,238;Q3;5;60;153;406;90;151;0,65;6,77;United Kingdom;"Wiley-Blackwell";"Pulmonary and Respiratory Medicine (Q3)"
4065;21100820624;"Oxford Journal of Law and Religion";journal;"20470770, 20470789";0,238;Q1;6;44;71;1497;32;42;0,55;34,02;United Kingdom;"Oxford University Press";"Religious Studies (Q1); Law (Q3)"
4066;21100220137;"Bioscience Education";journal;"14797860";0,238;Q3;3;0;7;0;7;6;0,00;0,00;United Kingdom;"Higher Education Academy";"Agricultural and Biological Sciences (miscellaneous) (Q3); Education (Q3)"
4067;25590;"British Journal of Middle Eastern Studies";journal;"13530194, 14693542";0,238;Q1;18;67;112;1910;49;105;0,51;28,51;United Kingdom;"Carfax Publishing Ltd.";"History (Q1); Earth-Surface Processes (Q3); Geography, Planning and Development (Q3)"
4068;16819;"Journal of the History of the Neurosciences";journal;"0964704X";0,238;Q2;22;34;93;1258;27;78;0,25;37,00;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
4069;28241;"Journal of Perianesthesia Nursing";journal;"10899472, 15328473";0,238;Q2;28;151;300;1854;122;213;0,47;12,28;United Kingdom;"W. B. Saunders Co., Ltd.";"Medical and Surgical Nursing (Q2)"
4070;15556;"Financial History Review";journal;"09685650, 14740052";0,238;Q1;15;16;43;670;18;42;0,50;41,88;United Kingdom;"Cambridge University Press";"History (Q1); Finance (Q3)"
4071;21100814045;"Journal of Human Rights and the Environment";journal;"17597188, 17597196";0,238;Q3;2;14;11;523;12;9;1,33;37,36;United Kingdom;"Edward Elgar Publishing Ltd.";"Law (Q3); Management, Monitoring, Policy and Law (Q3); Sociology and Political Science (Q3)"
4072;20000195046;"Journal of Landscape Architecture";journal;"18626033, 2164604X";0,238;Q3;7;17;87;332;21;61;0,26;19,53;United Kingdom;"Routledge, Taylor & Francis Group";"Geography, Planning and Development (Q3)"
4073;22754;"Journal of the Asia Pacific Economy";journal;"14699648, 13547860";0,237;Q3;20;51;103;1468;69;100;0,56;28,78;United Kingdom;"Routledge";"Development (Q3); Geography, Planning and Development (Q3); Political Science and International Relations (Q3)"
4074;21100790520;"Canadian Journal of Law and Jurisprudence";journal;"20564260, 08418209";0,237;Q3;15;19;61;1179;17;60;0,30;62,05;United Kingdom;"Cambridge University Press";"Law (Q3)"
4075;21100849723;"BJA Education";journal;"20585357, 20585349";0,237;Q3;27;65;178;1308;102;172;0,47;20,12;United Kingdom;"Elsevier Ltd";"Anesthesiology and Pain Medicine (Q3)"
4076;16000154724;"South African Journal of Philosophy";journal;"02580136";0,237;Q2;13;48;139;1434;61;134;0,48;29,88;United Kingdom;"Taylor & Francis";"Philosophy (Q2)"
4077;87276;"Advances in Health Economics and Health Services Research";book series;"07312199";0,237;Q3;15;9;7;419;4;6;0,00;46,56;United Kingdom;"Emerald Group Publishing Ltd.";"Health Policy (Q3); Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q3)"
4078;21100384282;"Journal for Multicultural Education";journal;"20535368, 2053535X";0,237;Q2;3;24;71;1178;41;68;0,56;49,08;United Kingdom;"Emerald Group Publishing Ltd.";"Cultural Studies (Q2); Linguistics and Language (Q2); Education (Q3)"
4079;13992;"Library Collections, Acquisition and Technical Services";journal;"18731821, 14649055";0,237;Q3;19;6;20;180;5;20;0,22;30,00;United Kingdom;"Taylor and Francis Ltd.";"Information Systems (Q3); Library and Information Sciences (Q3)"
4080;5700169285;"Transactions of the Philological Society";journal;"00791636, 1467968X";0,236;Q2;22;15;52;1051;26;51;0,47;70,07;United Kingdom;"Blackwell Publishing Inc.";"Language and Linguistics (Q2); Linguistics and Language (Q2)"
4081;23257;"New Zealand Journal of Zoology";journal;"03014223";0,236;Q3;31;26;91;1339;41;81;0,45;51,50;United Kingdom;"Taylor & Francis";"Animal Science and Zoology (Q3)"
4082;18700156727;"Animal Cells and Systems";journal;"19768354";0,236;Q3;10;54;162;1657;76;157;0,48;30,69;United Kingdom;"Taylor & Francis";"Animal Science and Zoology (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
4083;21100420104;"Voluntary Sector Review";journal;"20408056, 20408064";0,236;Q3;2;19;39;1016;17;38;0,45;53,47;United Kingdom;"The Policy Press";"Social Sciences (miscellaneous) (Q3)"
4084;9500153906;"Asia Pacific Journal of Social Work and Development";journal;"02185385";0,236;Q3;8;19;68;622;26;60;0,29;32,74;United Kingdom;"Taylor & Francis";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Social Work (Q4)"
4085;21100268400;"International Journal for Technology in Mathematics Education";journal;"17442710";0,236;Q3;5;29;61;466;21;48;0,60;16,07;United Kingdom;"Research Information Ltd.";"Computer Science Applications (Q3); Education (Q3); Computational Theory and Mathematics (Q4)"
4086;100147340;"Socialism and Democracy";journal;"08854300";0,236;Q3;10;29;112;663;41;99;0,30;22,86;United Kingdom;"Taylor & Francis";"Sociology and Political Science (Q3)"
4087;21100429509;"Renewable Energies Offshore - 1st International Conference on Renewable Energies Offshore, RENEW 2014";conference and proceedings;"-";0,235;-;6;0;125;0;44;124;0,35;0,00;United Kingdom;"";"Engineering (miscellaneous)"
4088;25943;"Macromolecular Symposia";journal;"10221360, 15213900";0,235;Q3;67;143;615;3420;339;585;0,54;23,92;United Kingdom;"John Wiley & Sons Ltd.";"Materials Chemistry (Q3); Polymers and Plastics (Q3); Condensed Matter Physics (Q4); Organic Chemistry (Q4)"
4089;28982;"Anti-Corrosion Methods and Materials";journal;"00035599";0,235;Q3;27;82;162;2318;98;162;0,55;28,27;United Kingdom;"Emerald Group Publishing Ltd.";"Chemical Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
4090;14214;"Critical Horizons";journal;"14409917, 15685160";0,235;Q2;10;24;67;687;29;66;0,49;28,63;United Kingdom;"Maney Publishing";"Philosophy (Q2); Sociology and Political Science (Q3)"
4091;27341;"Journal of Religious Ethics";journal;"14679795, 03849694";0,235;Q1;16;33;103;1431;40;103;0,35;43,36;United Kingdom;"Blackwell Publishing Inc.";"Religious Studies (Q1)"
4092;19976;"British Journal for the History of Science";journal;"00070874, 1474001X";0,235;Q1;25;26;74;540;28;74;0,37;20,77;United Kingdom;"Cambridge University Press";"History (Q1); History and Philosophy of Science (Q2)"
4093;21100205991;"Journal of Mental Health Training, Education and Practice";journal;"17556228, 20428707";0,235;Q3;10;37;85;1370;43;84;0,43;37,03;United Kingdom;"Emerald Group Publishing Ltd.";"Education (Q3); Health Policy (Q3); Health (social science) (Q3); Organizational Behavior and Human Resource Management (Q3); Psychiatric Mental Health (Q3); Psychiatry and Mental Health (Q3)"
4094;21100298656;"RSC Green Chemistry";book series;"17577039";0,235;Q3;9;12;227;674;89;95;1,08;56,17;United Kingdom;"Royal Society of Chemistry";"Management, Monitoring, Policy and Law (Q3); Pollution (Q3); Biochemistry (Q4); Environmental Chemistry (Q4)"
4095;145586;"Literary and Linguistics Computing";journal;"02681145";0,234;Q2;29;0;43;0;41;40;0,00;0,00;United Kingdom;"Oxford University Press";"Language and Linguistics (Q2); Linguistics and Language (Q2); Information Systems (Q3)"
4096;21100801726;"Review of International Business and Strategy";journal;"20596014";0,234;Q3;22;28;92;2113;82;92;0,87;75,46;United Kingdom;"Emerald Group Publishing Ltd.";"Business and International Management (Q3); Strategy and Management (Q3)"
4097;23400;"Cryo-Letters";journal;"01432044";0,234;Q3;40;31;171;0;131;170;0,75;0,00;United Kingdom;"Cryo-Letters";"Agronomy and Crop Science (Q3); Anatomy (Q3); Medicine (miscellaneous) (Q3)"
4098;19900191746;"Asia-Pacific Journal of Business Administration";journal;"17574331, 17574323";0,234;Q3;11;15;50;1023;31;48;0,38;68,20;United Kingdom;"Emerald Group Publishing Ltd.";"Business, Management and Accounting (miscellaneous) (Q3); Public Administration (Q3)"
4099;26338;"Bauphysik";trade journal;"14370980, 01715445";0,234;Q2;7;52;152;926;28;131;0,20;17,81;United Kingdom;"John Wiley and Sons Ltd";"Architecture (Q2); Building and Construction (Q3); Environmental Engineering (Q3)"
4100;29511;"Radiation Effects and Defects in Solids";journal;"10420150";0,234;Q3;26;100;308;2262;181;301;0,54;22,62;United Kingdom;"Taylor & Francis";"Materials Science (miscellaneous) (Q3); Radiation (Q3); Condensed Matter Physics (Q4); Nuclear and High Energy Physics (Q4)"
4101;21100829242;"Library and Information Science";book series;"18760562";0,234;Q3;5;0;32;0;12;30;0,00;0,00;United Kingdom;"Emerald Group Publishing Ltd.";"Library and Information Sciences (Q3)"
4102;13755;"High Temperatures - High Pressures";journal;"00181544";0,234;Q3;25;35;108;1101;57;102;0,53;31,46;United Kingdom;"Old City Publishing";"Mechanics of Materials (Q3); Condensed Matter Physics (Q4); Physical and Theoretical Chemistry (Q4)"
4103;21100205112;"Journal of Software: Evolution and Process";journal;"20477481";0,233;Q3;16;68;177;2630;263;163;1,66;38,68;United Kingdom;"John Wiley and Sons Ltd";"Software (Q3)"
4104;12100154817;"International Journal of Wireless and Mobile Computing";journal;"17411084, 17411092";0,233;Q2;16;78;257;1839;201;256;0,95;23,58;United Kingdom;"Inderscience Enterprises";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q3)"
4105;21100447802;"Asian Education and Development Studies";journal;"20463162, 20463170";0,233;Q3;5;32;69;1222;38;69;0,54;38,19;United Kingdom;"Emerald Group Publishing Ltd.";"Education (Q3); Social Sciences (miscellaneous) (Q3)"
4106;21100388416;"Journal of Dance and Somatic Practices";journal;"17571871, 1757188X";0,233;Q1;3;21;71;555;27;65;0,37;26,43;United Kingdom;"Intellect Publishers";"Visual Arts and Performing Arts (Q1)"
4107;4700152236;"International Journal of Globalisation and Small Business";journal;"14793059, 14793067";0,233;Q3;13;12;55;356;35;52;0,48;29,67;United Kingdom;"Inderscience Publishers";"Business and International Management (Q3); Information Systems and Management (Q3); Management Science and Operations Research (Q4)"
4108;29082;"Phase Transitions";journal;"01411594, 10290338";0,233;Q3;37;132;337;4004;262;324;0,83;30,33;United Kingdom;"Taylor & Francis";"Instrumentation (Q3); Materials Science (miscellaneous) (Q3)"
4109;4000151802;"International Journal of Management and Decision Making";journal;"17415187, 14624621";0,233;Q4;21;19;59;968;31;57;0,53;50,95;United Kingdom;"Inderscience Publishers";"Decision Sciences (miscellaneous) (Q4)"
4110;21100446515;"Sports, Business and Management";journal;"20426798";0,233;Q3;9;0;71;0;30;71;0,44;0,00;United Kingdom;"Emerald Group Publishing Ltd.";"Business and International Management (Q3); Marketing (Q3); Strategy and Management (Q3); Tourism, Leisure and Hospitality Management (Q4)"
4111;19700170065;"Journal of Asian Public Policy";journal;"17516234, 17516242";0,232;Q3;7;37;70;1025;38;61;0,63;27,70;United Kingdom;"Routledge";"Public Administration (Q3); Sociology and Political Science (Q3)"
4112;6500153160;"Asian Philosophy";journal;"09552367, 14692961";0,232;Q1;12;23;69;623;18;68;0,27;27,09;United Kingdom;"Routledge";"Religious Studies (Q1); Philosophy (Q2)"
4113;19700183077;"Research in Dance Education";journal;"14701111, 14647893";0,232;Q1;8;26;63;988;34;53;0,71;38,00;United Kingdom;"Taylor and Francis Inc.";"Visual Arts and Performing Arts (Q1); Education (Q3)"
4114;21100448564;"Journal of Islamic Accounting and Business Research";journal;"17590817, 17590825";0,232;Q3;10;26;49;1228;35;48;0,72;47,23;United Kingdom;"Emerald Group Publishing Ltd.";"Accounting (Q3); Business and International Management (Q3); Strategy and Management (Q3)"
4115;12139;"Journal of Statistics Education";journal;"10691898";0,232;Q3;23;19;68;478;41;60;0,57;25,16;United Kingdom;"Taylor & Francis";"Education (Q3); Statistics and Probability (Q4); Statistics, Probability and Uncertainty (Q4)"
4116;12915;"Space Policy";journal;"02659646";0,231;Q3;18;21;128;505;46;119;0,33;24,05;United Kingdom;"Elsevier Ltd.";"Economics and Econometrics (Q3); Sociology and Political Science (Q3); Space and Planetary Science (Q4)"
4117;20100195037;"Journal of African Media Studies";journal;"17517974, 2040199X";0,231;Q3;6;34;75;1466;25;64;0,42;43,12;United Kingdom;"Intellect Ltd.";"Communication (Q3)"
4118;19700188235;"Journal of Media and Religion";journal;"15348415, 15348423";0,231;Q1;7;9;49;402;11;46;0,16;44,67;United Kingdom;"Routledge";"Religious Studies (Q1); Communication (Q3)"
4119;21100403445;"Rural Theology";journal;"20421273, 14704994";0,231;Q1;2;14;32;240;8;26;0,32;17,14;United Kingdom;"Maney Publishing";"Religious Studies (Q1)"
4120;19600161802;"International Journal of Computational Biology and Drug Design";journal;"17560756, 17560764";0,231;Q3;10;24;68;782;34;66;0,28;32,58;United Kingdom;"Inderscience Enterprises";"Computer Science Applications (Q3); Drug Discovery (Q3)"
4121;21100800449;"Critical Studies in Television";journal;"17496039, 17496020";0,231;Q2;4;27;70;1264;34;62;0,61;46,81;United Kingdom;"SAGE Publications";"Cultural Studies (Q2); Communication (Q3)"
4122;19900191761;"Journal of Radio and Audio Media";journal;"19376529, 19376537";0,231;Q3;6;25;86;868;34;66;0,48;34,72;United Kingdom;"Routledge";"Communication (Q3)"
4123;22495;"Innovations";journal;"00954519";0,231;Q3;6;27;92;1136;23;90;0,29;42,07;United Kingdom;"Carfax Publishing Ltd.";"Economics and Econometrics (Q3); Strategy and Management (Q3)"
4124;27665;"Journal of Contemporary African Studies";journal;"02589001, 14699397";0,231;Q3;25;36;98;1786;52;85;0,52;49,61;United Kingdom;"Carfax Publishing Ltd.";"Development (Q3); Geography, Planning and Development (Q3); Political Science and International Relations (Q3)"
4125;20000195008;"International Journal of Technological Learning, Innovation and Development";journal;"17531950, 17531942";0,231;Q3;16;19;34;1095;17;33;0,50;57,63;United Kingdom;"Inderscience Enterprises Ltd.";"Computer Science Applications (Q3); Education (Q3); Management of Technology and Innovation (Q4)"
4126;6700153282;"International Journal of Web and Grid Services";journal;"17411114, 17411106";0,230;Q3;23;24;66;635;91;64;1,21;26,46;United Kingdom;"Inderscience Enterprises";"Computer Networks and Communications (Q3); Software (Q3)"
4127;6000153121;"Journal of Media Practice";journal;"14682753";0,230;Q3;9;18;37;637;25;31;0,81;35,39;United Kingdom;"Taylor & Francis";"Communication (Q3); Education (Q3)"
4128;4000150401;"Journal of Neonatal Nursing";journal;"13551841";0,230;Q3;16;66;146;1130;71;106;0,66;17,12;United Kingdom;"Elsevier BV";"Maternity and Midwifery (Q3)"
4129;83179;"International Journal of Heavy Vehicle Systems";journal;"17415152, 1744232X";0,230;Q3;17;20;59;592;24;59;0,24;29,60;United Kingdom;"Inderscience Publishers";"Automotive Engineering (Q3); Mechanical Engineering (Q3)"
4130;17784;"Research in the Sociology of Health Care";book series;"02754959";0,230;Q3;9;14;40;712;15;40;0,26;50,86;United Kingdom;"Emerald Group Publishing Ltd.";"Nursing (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Sociology and Political Science (Q3)"
4131;19900191348;"Communicatio";journal;"02500167, 17535379";0,230;Q3;7;25;82;1153;21;80;0,21;46,12;United Kingdom;"Routledge";"Communication (Q3)"
4132;21100456607;"2015 IEEE Conference on Control and Applications, CCA 2015 - Proceedings";conference and proceedings;"-";0,230;-;6;0;292;0;177;289;0,61;0,00;United Kingdom;"";"Artificial Intelligence; Control and Systems Engineering; Human-Computer Interaction"
4133;21108;"International Journal of Materials and Product Technology";journal;"02681900";0,230;Q3;25;50;139;1238;118;133;1,01;24,76;United Kingdom;"Inderscience Publishers";"Industrial and Manufacturing Engineering (Q3); Mechanical Engineering (Q3); Safety, Risk, Reliability and Quality (Q3); Mechanics of Materials (Q4)"
4134;21100274232;"ISH Journal of Hydraulic Engineering";journal;"21643040, 09715010";0,230;Q3;8;80;105;1168;59;93;0,68;14,60;United Kingdom;"Taylor and Francis Ltd.";"Civil and Structural Engineering (Q3); Fluid Flow and Transfer Processes (Q3); Water Science and Technology (Q3); Environmental Engineering (Q4)"
4135;21100817420;"Wader Study";journal;"20588410";0,229;Q3;10;32;93;658;33;67;0,57;20,56;United Kingdom;"International Wader Study Group";"Animal Science and Zoology (Q3); Aquatic Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
4136;19700201168;"Action Learning: Research and Practice";journal;"14767333, 14767341";0,229;Q3;9;28;93;529;38;62;0,59;18,89;United Kingdom;"Taylor and Francis";"Business, Management and Accounting (miscellaneous) (Q3); Education (Q3)"
4137;21100227034;"Ben Jonson Journal";journal;"10793453, 1755165X";0,229;Q1;3;14;44;363;4;40;0,07;25,93;United Kingdom;"Edinburgh University Press";"Literature and Literary Theory (Q1)"
4138;27632;"Critical Care Nursing Clinics of North America";journal;"08995885";0,229;Q3;26;50;152;1407;76;133;0,51;28,14;United Kingdom;"W. B. Saunders Co., Ltd.";"Critical Care Nursing (Q3)"
4139;16433;"Journal of the History of Medicine and Allied Sciences";journal;"14684373, 00225045";0,229;Q1;23;21;64;1471;26;53;0,56;70,05;United Kingdom;"Oxford University Press";"History (Q1); Geriatrics and Gerontology (Q3)"
